work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category,annual_taxes
2024,Entry-level,Full-time,Data Analyst,60000,USD,60000,United States,Remote,United States,M,Data Analysis,9516.017969983763
2024,Mid-level,Full-time,Data Science Manager,328000,USD,328000,United States,In-person,United States,M,Data Science and Research,68396.25727390434
2024,Mid-level,Full-time,Data Science Manager,258000,USD,258000,United States,In-person,United States,M,Data Science and Research,55092.84546075607
2024,Senior,Full-time,Data Engineer,190000,USD,190000,United States,In-person,United States,M,Data Engineering,35577.73930290153
2024,Senior,Full-time,Data Engineer,170000,USD,170000,United States,In-person,United States,M,Data Engineering,32649.275831282088
2024,Senior,Full-time,Data Engineer,100000,EUR,111111,Poland,Remote,Poland,M,Data Engineering,21926.910122874717
2024,Senior,Full-time,Data Engineer,60000,EUR,66666,Poland,Remote,Poland,M,Data Engineering,12936.149464676088
2024,Senior,Full-time,Data Scientist,180000,USD,180000,United States,In-person,United States,M,Data Science and Research,34887.55331143036
2024,Senior,Full-time,Data Scientist,162000,USD,162000,United States,In-person,United States,M,Data Science and Research,26969.74766749088
2024,Executive,Full-time,Business Intelligence,230000,USD,230000,Canada,In-person,Canada,M,BI and Visualization,51300.72519800235
2024,Executive,Full-time,Business Intelligence,155000,USD,155000,Canada,In-person,Canada,M,BI and Visualization,34346.817635314146
2024,Entry-level,Full-time,Data Science Analyst,70000,USD,70000,United States,In-person,United States,M,Data Science and Research,12861.290037114117
2024,Entry-level,Full-time,Data Science Analyst,64000,USD,64000,United States,In-person,United States,M,Data Science and Research,10922.976860412784
2024,Senior,Full-time,Data Analyst,165000,USD,165000,United States,Remote,United States,M,Data Analysis,34719.51409229411
2024,Senior,Full-time,Data Scientist,180000,USD,180000,United States,In-person,United States,M,Data Science and Research,33927.16330867296
2024,Senior,Full-time,Data Scientist,162000,USD,162000,United States,In-person,United States,M,Data Science and Research,32859.928249159326
2024,Senior,Full-time,Data Analytics Associate,91000,USD,91000,United States,Hybrid,United States,L,Data Analysis,17618.82228079593
2024,Entry-level,Full-time,Research Analyst,219000,USD,219000,United States,In-person,United States,M,Data Science and Research,46828.939729687416
2024,Entry-level,Full-time,Research Analyst,123000,USD,123000,United States,In-person,United States,M,Data Science and Research,26309.082893393777
2024,Mid-level,Full-time,Data Scientist,212000,USD,212000,United States,In-person,United States,M,Data Science and Research,39323.46711531441
2024,Mid-level,Full-time,Data Scientist,93300,USD,93300,United States,In-person,United States,M,Data Science and Research,16078.642859232827
2024,Entry-level,Full-time,BI Analyst,157600,USD,157600,United States,In-person,United States,M,BI and Visualization,26530.578171599824
2024,Entry-level,Full-time,BI Analyst,96800,USD,96800,United States,In-person,United States,M,BI and Visualization,20541.69447795155
2024,Entry-level,Full-time,Data Analyst,137100,USD,137100,United States,In-person,United States,M,Data Analysis,24160.147915156194
2024,Entry-level,Full-time,Data Analyst,109700,USD,109700,United States,In-person,United States,M,Data Analysis,20828.044918668682
2024,Mid-level,Full-time,Data Manager,83300,USD,83300,United States,In-person,United States,M,Leadership and Management,15666.540811941453
2024,Mid-level,Full-time,Data Manager,47500,USD,47500,United States,In-person,United States,M,Leadership and Management,9450.061068543931
2024,Senior,Full-time,Data Engineer,304750,USD,304750,United States,In-person,United States,M,Data Engineering,49148.37458336555
2024,Senior,Full-time,Data Engineer,160000,USD,160000,United States,In-person,United States,M,Data Engineering,32604.091509740254
2024,Senior,Full-time,Data Architect,242100,USD,242100,United States,In-person,United States,M,Data Architecture and Modeling,50956.680337405225
2024,Senior,Full-time,Data Architect,116200,USD,116200,United States,In-person,United States,M,Data Architecture and Modeling,23445.49293029179
2024,Mid-level,Full-time,Cloud Database Engineer,189000,USD,189000,United States,In-person,United States,M,Cloud and Database,36624.85027097978
2024,Mid-level,Full-time,Cloud Database Engineer,106000,USD,106000,United States,In-person,United States,M,Cloud and Database,21406.48835248982
2024,Entry-level,Full-time,Research Engineer,101200,USD,101200,United States,In-person,United States,M,Data Science and Research,21047.669803575624
2024,Entry-level,Full-time,Research Engineer,57700,USD,57700,United States,In-person,United States,M,Data Science and Research,8340.427959083645
2024,Senior,Full-time,Data Engineer,160000,USD,160000,United States,In-person,United States,M,Data Engineering,38258.91938640222
2024,Senior,Full-time,Data Engineer,77400,USD,77400,United States,In-person,United States,M,Data Engineering,16083.864463520911
2024,Senior,Full-time,Machine Learning Engineer,270000,USD,270000,United States,In-person,United States,M,Machine Learning and AI,50476.99365511009
2024,Senior,Full-time,Machine Learning Engineer,153000,USD,153000,United States,In-person,United States,M,Machine Learning and AI,29403.68267192594
2024,Entry-level,Full-time,Data Reporting Analyst,90300,USD,90300,United States,In-person,United States,M,Data Analysis,18951.697649892634
2024,Entry-level,Full-time,Data Reporting Analyst,50200,USD,50200,United States,In-person,United States,M,Data Analysis,9923.431645209497
2024,Entry-level,Full-time,Data Engineer,146000,USD,146000,United States,In-person,United States,M,Data Engineering,23270.401354078036
2024,Entry-level,Full-time,Data Engineer,98000,USD,98000,United States,In-person,United States,M,Data Engineering,23646.406008264268
2024,Mid-level,Full-time,Data Specialist,105000,USD,105000,Australia,In-person,Australia,M,Data Management and Strategy,20767.864619811808
2024,Mid-level,Full-time,Data Specialist,80000,USD,80000,Australia,In-person,Australia,M,Data Management and Strategy,17632.27633874528
2024,Senior,Full-time,Data Engineer,300000,USD,300000,United States,In-person,United States,M,Data Engineering,55847.70091329366
2024,Senior,Full-time,Data Engineer,200000,USD,200000,United States,In-person,United States,M,Data Engineering,46145.508216983195
2024,Executive,Full-time,Data Analyst,125000,USD,125000,United States,In-person,United States,M,Data Analysis,25715.8592222307
2024,Executive,Full-time,Data Analyst,100000,USD,100000,United States,In-person,United States,M,Data Analysis,21217.6876689509
2024,Senior,Full-time,Data Engineer,165000,USD,165000,United States,In-person,United States,M,Data Engineering,29550.663891715052
2024,Senior,Full-time,Data Engineer,100000,USD,100000,United States,In-person,United States,M,Data Engineering,22422.290579365403
2024,Mid-level,Full-time,Data Engineer,115000,USD,115000,United States,Remote,United States,M,Data Engineering,24586.581778430016
2024,Mid-level,Full-time,Data Engineer,75000,USD,75000,United States,Remote,United States,M,Data Engineering,16952.7693443475
2024,Senior,Full-time,Research Scientist,96643,USD,96643,Canada,In-person,Canada,M,Data Science and Research,18114.59467947118
2024,Senior,Full-time,Research Scientist,51543,USD,51543,Canada,In-person,Canada,M,Data Science and Research,9812.728384663513
2024,Mid-level,Full-time,Business Intelligence Analyst,181280,USD,181280,United States,In-person,United States,M,BI and Visualization,44609.0803791229
2024,Mid-level,Full-time,Business Intelligence Analyst,164800,USD,164800,United States,In-person,United States,M,BI and Visualization,29466.187848309783
2024,Mid-level,Full-time,Data Analyst,107500,USD,107500,United States,In-person,United States,M,Data Analysis,21207.70814354161
2024,Mid-level,Full-time,Data Analyst,96750,USD,96750,United States,In-person,United States,M,Data Analysis,21549.88478663622
2024,Senior,Full-time,Data Scientist,96750,USD,96750,United States,In-person,United States,M,Data Science and Research,19539.097812528245
2024,Senior,Full-time,Data Scientist,69600,USD,69600,United States,In-person,United States,M,Data Science and Research,14731.471522216585
2024,Mid-level,Full-time,Data Scientist,150000,USD,150000,United States,Remote,United States,M,Data Science and Research,28801.652912211375
2024,Mid-level,Full-time,Data Scientist,127500,USD,127500,United States,Remote,United States,M,Data Science and Research,26443.642514011175
2024,Executive,Full-time,Data Engineer,225000,USD,225000,United States,In-person,United States,M,Data Engineering,39120.62916719108
2024,Executive,Full-time,Data Engineer,190000,USD,190000,United States,In-person,United States,M,Data Engineering,44300.89658254912
2024,Senior,Full-time,Data Scientist,245000,USD,245000,United States,In-person,United States,M,Data Science and Research,48420.99617887001
2024,Senior,Full-time,Data Scientist,180000,USD,180000,United States,In-person,United States,M,Data Science and Research,33551.35846561134
2024,Senior,Full-time,Data Architect,175000,USD,175000,United States,In-person,United States,M,Data Architecture and Modeling,37332.3407871117
2024,Senior,Full-time,Data Architect,117000,USD,117000,United States,In-person,United States,M,Data Architecture and Modeling,22321.915697510787
2024,Senior,Full-time,Data Scientist,190000,USD,190000,United States,Remote,United States,M,Data Science and Research,32929.81780866954
2024,Senior,Full-time,Data Scientist,136000,USD,136000,United States,Remote,United States,M,Data Science and Research,23536.92838423065
2024,Senior,Full-time,Research Scientist,245400,USD,245400,United States,In-person,United States,M,Data Science and Research,52485.03863340318
2024,Senior,Full-time,Research Scientist,139000,USD,139000,United States,In-person,United States,M,Data Science and Research,27356.38584195338
2024,Mid-level,Full-time,Data Scientist,170000,USD,170000,United States,In-person,United States,M,Data Science and Research,33545.41469712731
2024,Mid-level,Full-time,Data Scientist,120000,USD,120000,United States,In-person,United States,M,Data Science and Research,26586.585134343033
2024,Senior,Full-time,Data Engineer,169900,USD,169900,United States,Remote,United States,M,Data Engineering,30151.04590184459
2024,Senior,Full-time,Data Engineer,135920,USD,135920,United States,Remote,United States,M,Data Engineering,25197.72559661226
2024,Senior,Full-time,Data Scientist,170000,USD,170000,United States,In-person,United States,M,Data Science and Research,32691.408648783665
2024,Senior,Full-time,Data Scientist,160000,USD,160000,United States,In-person,United States,M,Data Science and Research,32301.925085814637
2024,Senior,Full-time,Data Science,240000,USD,240000,United States,In-person,United States,M,Data Science and Research,47797.577033805224
2024,Senior,Full-time,Data Science,204000,USD,204000,United States,In-person,United States,M,Data Science and Research,39629.50025504918
2024,Senior,Full-time,Data Scientist,185000,USD,185000,United States,In-person,United States,M,Data Science and Research,36771.9823122461
2024,Senior,Full-time,Data Scientist,123000,USD,123000,United States,In-person,United States,M,Data Science and Research,24336.02902032371
2024,Mid-level,Full-time,Data Science,170000,USD,170000,United States,In-person,United States,M,Data Science and Research,31553.345078923907
2024,Mid-level,Full-time,Data Science,140000,USD,140000,United States,In-person,United States,M,Data Science and Research,25723.619632048583
2024,Senior,Full-time,AI Engineer,90000,USD,90000,United Arab Emirates,In-person,United Arab Emirates,L,Machine Learning and AI,18494.12944390309
2024,Senior,Full-time,Machine Learning Engineer,180500,USD,180500,United States,In-person,United States,M,Machine Learning and AI,32883.79655038615
2024,Senior,Full-time,Machine Learning Engineer,96200,USD,96200,United States,In-person,United States,M,Machine Learning and AI,17013.248481316798
2024,Senior,Full-time,Machine Learning Engineer,235000,USD,235000,Australia,In-person,Australia,M,Machine Learning and AI,45532.226419709245
2024,Senior,Full-time,Machine Learning Engineer,175000,USD,175000,Australia,In-person,Australia,M,Machine Learning and AI,34448.165443426646
2024,Mid-level,Full-time,Business Intelligence Developer,95413,USD,95413,United States,Remote,United States,M,BI and Visualization,23389.01518095428
